@relation Raisin_Grains_Dataset-weka.filters.unsupervised.attribute.Standardize

@attribute Area numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute Extent numeric
@attribute Perimeter numeric
@attribute Class {Kecimen,Besni}

@data
-0.451466,-0.497542,-0.212188,-0.272452,-0.472147,-0.16305,-0.517418,Kecimen
-0.479054,-0.680126,-0.073482,-0.884531,-0.512937,0.073538,-0.684796,Kecimen
-0.807062,-1.14762,-0.25113,-2.198665,-0.809631,0.527998,-0.914694,Kecimen
-0.841522,-1.189563,-0.121629,-2.786901,-0.811667,0.48189,-0.89235,Kecimen
0.441409,0.081524,1.032572,-0.693194,0.398263,0.282566,0.22815,Kecimen
-1.325342,-1.493411,-1.466947,-0.780417,-1.318249,-0.094021,-1.564373,Kecimen
-0.009618,-0.189632,0.388082,-0.431551,-0.052076,0.076059,-0.167617,Kecimen
-0.76968,-1.003998,-0.366183,-1.344179,-0.792731,0.623882,-0.95753,Kecimen
-0.46044,-0.538451,-0.210306,-0.35634,-0.456252,-0.426128,-0.457293,Kecimen
-0.162764,-0.229358,0.088097,-0.148742,-0.188551,0.485599,-0.229225,Kecimen
-0.66266,-0.787218,-0.395892,-0.651176,-0.656428,0.234411,-0.712849,Kecimen
-0.668531,-0.471766,-0.877727,0.520908,-0.672813,-1.259064,-0.644378,Kecimen
-0.640199,-0.084118,-1.266647,1.212479,-0.656869,1.620348,-0.53825,Kecimen
-0.901313,-0.776601,-1.001327,0.20576,-0.857731,-0.299316,-0.913076,Kecimen
-0.531026,-0.67066,-0.229793,-0.619989,-0.55932,1.1443,-0.704751,Kecimen
-1.09338,-1.382121,-0.687542,-2.215388,-1.088591,-0.251289,-1.215606,Kecimen
-0.738809,-0.588286,-0.899768,0.384353,-0.742473,0.622327,-0.78604,Kecimen
-1.122942,-0.616662,-1.856127,1.234629,-1.047261,-1.024234,-0.967024,Kecimen
-0.5831,-0.746499,-0.236142,-0.799137,-0.622064,1.303768,-0.792717,Kecimen
-1.258397,-1.205918,-1.674609,0.311651,-1.252244,1.521939,-1.447287,Kecimen
-0.62279,-0.535559,-0.665091,0.205058,-0.640901,-0.667,-0.689723,Kecimen
-1.06151,-1.074035,-1.157676,-0.16337,-1.043803,-1.157255,-1.175999,Kecimen
-0.821959,-1.298028,0.002244,-4.020888,-0.838795,0.582521,-1.06021,Kecimen
-1.273037,-1.429651,-1.394027,-0.716631,-1.2662,-0.318133,-1.504523,Kecimen
-0.55664,-0.928531,0.130505,-2.123984,-0.592458,0.733368,-0.807971,Kecimen
-0.782038,-0.869607,-0.651512,-0.458206,-0.790131,0.322704,-0.901734,Kecimen
-0.679838,-0.470157,-0.91541,0.560156,-0.666901,-1.122693,-0.611609,Kecimen
-0.838163,-0.980372,-0.634835,-0.771398,-0.842229,0.275796,-0.936216,Kecimen
-1.082945,-1.313635,-0.754597,-1.701612,-1.032912,0.272365,-1.136681,Kecimen
-0.3997,-0.435344,-0.209247,-0.159453,-0.417253,0.400547,-0.428911,Kecimen
-0.571998,-0.56544,-0.479358,-0.063995,-0.585909,-0.029263,-0.644078,Kecimen
-1.354468,-1.406404,-1.673389,-0.128096,-1.310768,-0.561597,-1.503266,Kecimen
-0.292218,-0.495432,0.199768,-0.836337,-0.296794,0.59369,-0.33315,Kecimen
-0.533462,-0.795822,0.057126,-1.457966,-0.523484,1.086564,-0.5833,Kecimen
-0.781858,-0.685426,-0.892336,0.226891,-0.78395,0.006074,-0.823678,Kecimen
-0.223017,-0.227145,-0.048446,0.007149,-0.225343,0.542545,-0.237637,Kecimen
-0.793986,-0.539123,-1.114517,0.668503,-0.788488,-1.207125,-0.702457,Kecimen
-0.879622,-0.675892,-1.190404,0.570763,-0.890648,-0.155835,-0.891806,Kecimen
-0.749014,-0.641759,-0.847566,0.245073,-0.748654,1.587968,-0.712199,Kecimen
-0.704863,-0.787059,-0.535363,-0.439453,-0.712696,0.508194,-0.801491,Kecimen
-0.392828,-0.831751,0.56398,-2.737418,-0.398366,0.124782,-0.415495,Kecimen
-0.89657,-0.780153,-1.003275,0.202103,-0.884075,2.204688,-0.868019,Kecimen
-0.50472,-0.392452,-0.475564,0.215545,-0.502022,-0.751975,-0.508542,Kecimen
-0.110613,-0.077968,-0.00356,0.181045,-0.119381,0.195276,0.008549,Kecimen
-0.338241,-0.000558,-0.50414,0.720842,-0.291619,-0.638904,-0.093174,Kecimen
-1.121045,-0.881999,-1.623184,0.752674,-1.101297,-1.141641,-1.091828,Kecimen
-1.232757,-1.372552,-1.300359,-0.719117,-1.21658,0.463352,-1.402435,Kecimen
0.031969,-0.106643,0.408792,-0.304593,0.035564,0.732536,0.110034,Kecimen
-0.774115,-0.676421,-0.888676,0.237194,-0.794129,-0.968596,-0.844605,Kecimen
-0.565716,-0.707103,-0.170277,-0.801359,-0.538471,0.77257,-0.472631,Kecimen
-0.456568,-0.587654,-0.147969,-0.547219,-0.470749,0.430804,-0.566537,Kecimen
-0.314448,-0.07611,-0.337064,0.497343,-0.312026,0.104309,-0.186389,Kecimen
-1.061664,-1.035941,-1.231959,0.026696,-1.054791,-0.827208,-1.15108,Kecimen
-0.662455,-0.570051,-0.718599,0.211282,-0.673597,-0.228315,-0.675207,Kecimen
-0.016797,0.117903,-0.025637,0.447838,0.012703,0.312571,0.086119,Kecimen
-0.51295,-0.107914,-0.93346,0.956363,-0.535454,-0.158624,-0.338863,Kecimen
-0.979437,-1.036965,-0.996892,-0.324428,-0.985523,1.1465,-1.134241,Kecimen
0.015457,-0.156616,0.416027,-0.403376,-0.007876,0.345146,-0.089897,Kecimen
-1.056433,-1.323536,-0.764491,-1.721436,-1.04807,1.162288,-1.263133,Kecimen
-0.889263,-0.689115,-1.172674,0.534186,-0.86011,0.62009,-0.859453,Kecimen
-0.197505,-0.459459,0.363745,-0.993574,-0.202042,0.485876,-0.298069,Kecimen
-0.462106,-0.570391,-0.113864,-0.556845,-0.482768,-0.104176,-0.517597,Kecimen
-0.752373,-1.208051,0.077942,-3.576208,-0.758711,1.407345,-0.940771,Kecimen
-0.666942,-0.262223,-1.135945,0.975717,-0.643231,0.030935,-0.51065,Kecimen
-0.249221,-0.307839,-0.002231,-0.179607,-0.267385,0.065376,-0.250608,Kecimen
-0.625662,-0.503689,-0.60971,0.192777,-0.602098,-0.427796,-0.57579,Kecimen
-0.999821,-0.850303,-1.28302,0.421728,-0.96492,-0.713812,-0.868961,Kecimen
-0.993924,-1.254171,-0.673514,-1.638741,-0.988663,0.285458,-1.184379,Kecimen
-0.593176,-0.571785,-0.513861,-0.033005,-0.58039,-0.816604,-0.621756,Kecimen
0.399283,0.256306,0.67025,-0.011585,0.352788,0.513574,0.23497,Kecimen
-0.354651,-0.617548,0.176944,-1.121289,-0.388358,1.032976,-0.541187,Kecimen
-1.030768,-1.158588,-0.965473,-0.698227,-1.032569,0.405472,-1.188474,Kecimen
-0.478259,-0.769456,0.078112,-1.409871,-0.502415,0.978856,-0.642851,Kecimen
-0.802165,-0.962967,-0.475668,-1.001773,-0.792437,0.357954,-0.911407,Kecimen
-0.038206,-0.349179,0.554657,-1.002564,-0.081264,0.638795,-0.218705,Kecimen
-0.803216,-0.830281,-0.706207,-0.287782,-0.80399,-0.258867,-0.819967,Kecimen
-1.428311,-1.435027,-1.930383,0.225006,-1.410059,-0.343943,-1.651536,Kecimen
-0.42357,-0.643518,0.040013,-0.968958,-0.455443,0.812953,-0.565642,Kecimen
0.003407,-0.560976,1.068709,-2.674317,-0.03937,0.215119,-0.24232,Kecimen
0.334107,-0.096321,1.049568,-1.101201,0.286856,0.992566,0.133189,Kecimen
-0.539769,-0.520759,-0.458841,-0.009833,-0.54323,0.802011,-0.584001,Kecimen
-0.559076,-0.90172,0.198579,-2.165567,-0.569426,-0.423498,-0.610429,Kecimen
-0.431441,-0.593496,0.037906,-0.835334,-0.435845,-0.921769,-0.4823,Kecimen
-1.262371,-1.361594,-1.452951,-0.396973,-1.257738,0.309023,-1.492567,Kecimen
-0.867649,-0.541697,-1.293772,0.832945,-0.871344,-1.792276,-0.81204,Kecimen
-0.223171,-0.150244,-0.161704,0.238185,-0.229268,-0.829643,-0.191039,Kecimen
-0.121356,-0.262543,0.228864,-0.374818,-0.163238,0.35442,-0.194045,Kecimen
-1.450361,-1.452861,-1.989689,0.278892,-1.437898,-1.600901,-1.633009,Kecimen
-1.561355,-1.595846,-2.216037,0.328352,-1.534957,-0.112602,-1.779237,Kecimen
-0.538615,-0.626802,-0.27417,-0.455899,-0.55076,-0.034514,-0.582733,Kecimen
-0.296962,-0.363016,-0.075858,-0.190169,-0.324462,0.709469,-0.366106,Kecimen
-1.051075,-1.146537,-1.059299,-0.499729,-1.051921,0.407719,-1.204677,Kecimen
-0.581536,-0.4186,-0.712146,0.424971,-0.597535,1.21247,-0.538981,Kecimen
-0.582356,-0.33125,-0.753378,0.575884,-0.529543,-0.660468,-0.314704,Kecimen
-0.497515,-0.58106,-0.098155,-0.603436,-0.446539,0.490701,-0.313896,Kecimen
-0.608893,-0.321568,-0.897345,0.717905,-0.618801,1.27862,-0.553902,Kecimen
-0.973874,-0.963914,-1.045265,-0.089141,-0.965361,-0.402722,-0.944183,Kecimen
-0.191044,-0.315334,0.201864,-0.443228,-0.190513,-0.588876,-0.164848,Kecimen
-0.929825,-0.863381,-1.070842,0.140734,-0.935167,0.484457,-0.993072,Kecimen
-0.614765,-0.324714,-0.90704,0.723041,-0.606856,-0.600335,-0.434204,Kecimen
0.039507,0.039824,0.1515,0.190398,0.003702,0.268166,0.039269,Kecimen
-1.449386,-1.432694,-1.962287,0.279291,-1.413959,-0.768954,-1.601179,Kecimen
-0.317243,0.023625,-0.629914,0.8428,-0.320366,0.44281,-0.228922,Kecimen
-0.386803,-0.284629,-0.378649,0.270081,-0.401849,0.885751,-0.336021,Kecimen
-0.126099,-0.052633,-0.026338,0.237848,-0.130174,-0.958077,-0.008689,Kecimen
-0.511565,-0.670536,-0.14309,-0.7508,-0.529788,0.561175,-0.666711,Kecimen
-0.986309,-0.796729,-1.229932,0.442407,-0.945984,-0.803378,-0.935935,Kecimen
-1.241885,-1.157184,-1.665969,0.388761,-1.222123,-1.487602,-1.341886,Kecimen
-0.93585,-0.697094,-1.294741,0.650568,-0.93789,-0.720245,-0.981851,Kecimen
0.10153,0.02446,0.316029,0.006539,0.056266,-0.123127,-0.003005,Kecimen
-0.219273,-0.276514,-0.006305,-0.12073,-0.254777,0.102856,-0.33532,Kecimen
-0.955695,-0.879147,-1.124334,0.180719,-0.94645,-0.33314,-0.979348,Kecimen
-0.557435,-0.662148,-0.319629,-0.46968,-0.580905,1.181415,-0.708524,Kecimen
-0.371599,-0.336643,-0.297793,0.107974,-0.401309,-0.178452,-0.436093,Kecimen
-0.128483,-0.024243,-0.101968,0.346188,-0.15296,0.803287,-0.128701,Kecimen
0.43887,0.189021,0.85091,-0.295374,0.417592,0.501046,0.32493,Kecimen
-0.721759,-0.689705,-0.700121,-0.014642,-0.706465,0.253326,-0.680073,Kecimen
-0.289039,-0.200468,-0.26183,0.268918,-0.302411,0.593242,-0.356261,Kecimen
-0.778577,-0.740722,-0.781252,-0.005577,-0.791333,-0.114344,-0.84047,Kecimen
-0.837778,-0.817927,-0.881397,-0.02111,-0.842082,0.951848,-0.931713,Kecimen
-1.294856,-1.263409,-1.679475,0.206264,-1.273166,0.405213,-1.478555,Kecimen
-0.755014,-0.798112,-0.680626,-0.254833,-0.780075,0.72314,-0.915122,Kecimen
-1.38939,-1.520727,-1.670112,-0.453681,-1.368925,1.65595,-1.629035,Kecimen
-1.031973,-0.862072,-1.365008,0.498282,-1.006176,-0.351594,-1.066865,Kecimen
-0.411314,-0.372782,-0.352369,0.111594,-0.431528,0.040584,-0.464508,Kecimen
-0.080178,-0.252181,0.303674,-0.447538,-0.108147,0.963581,-0.171343,Kecimen
-0.035463,-0.549485,0.926323,-2.303689,-0.079891,0.918578,-0.313772,Kecimen
0.061199,0.003766,0.365346,-0.075454,0.062128,-1.393046,0.049193,Kecimen
-1.36316,-1.544254,-1.523278,-0.838794,-1.357936,0.93311,-1.650933,Kecimen
-1.244269,-1.351866,-1.381844,-0.499548,-1.237183,0.244149,-1.437023,Kecimen
-1.188298,-1.284999,-1.236555,-0.572942,-1.187023,-0.312981,-1.401003,Kecimen
-0.047437,-0.215579,0.351982,-0.43677,-0.085753,0.286339,-0.223512,Kecimen
-0.800345,-0.749732,-0.82728,0.036577,-0.807277,-0.741653,-0.856414,Kecimen
-1.235372,-1.299757,-1.386226,-0.346279,-1.242285,0.626537,-1.45883,Kecimen
-1.018179,-0.870376,-1.349228,0.467702,-1.02575,0.852846,-1.123304,Kecimen
-0.523052,-0.705982,-0.135987,-0.852865,-0.529298,0.851313,-0.61597,Kecimen
-0.768321,-0.695001,-0.79389,0.092662,-0.778456,-0.476324,-0.828295,Kecimen
-0.749552,-0.650927,-0.798591,0.17319,-0.752824,-0.784578,-0.742239,Kecimen
-0.707785,-0.479598,-0.9817,0.61287,-0.722973,0.687908,-0.711275,Kecimen
-0.34742,-0.244783,-0.264153,0.209156,-0.35527,0.504273,-0.313674,Kecimen
-0.61756,-0.201354,-1.084782,0.989999,-0.618998,0.438754,-0.521772,Kecimen
-1.527818,-1.598901,-2.085314,0.101047,-1.493038,-1.444132,-1.763936,Kecimen
-0.224324,-0.30647,0.075773,-0.270187,-0.211534,0.374018,-0.187821,Kecimen
-0.042642,-0.14498,0.248443,-0.187883,-0.081019,0.359694,-0.072115,Kecimen
-0.126432,0.159256,-0.297547,0.713724,-0.13584,0.023595,-0.064083,Kecimen
0.273854,-0.372018,1.425297,-2.646428,0.232918,0.567751,0.102283,Kecimen
-0.876135,-1.012193,-0.716549,-0.719766,-0.883976,0.540961,-1.034604,Kecimen
-0.631072,-0.824649,-0.210362,-1.05959,-0.644801,0.09531,-0.689687,Kecimen
-0.750193,-0.911287,-0.450747,-0.893277,-0.746839,0.018557,-0.727446,Kecimen
-0.4839,-0.424511,-0.459301,0.148949,-0.486888,-0.377746,-0.358756,Kecimen
-0.511001,-0.611078,-0.224373,-0.491328,-0.522381,-0.396282,-0.477161,Kecimen
-0.68212,-0.928646,-0.164033,-1.48444,-0.653264,0.14852,-0.616014,Kecimen
-0.018336,-0.296833,0.515261,-0.820987,-0.059655,0.799048,-0.041439,Kecimen
-0.723426,-0.408141,-1.062361,0.770041,-0.691994,-0.28851,-0.448267,Kecimen
-0.961285,-0.660959,-1.443842,0.839808,-0.95945,-1.424319,-0.746875,Kecimen
-1.174529,-1.479906,-0.882943,-2.183439,-1.171055,0.564685,-1.331001,Kecimen
1.276312,1.884012,0.375526,1.391289,1.26232,0.600913,1.550412,Besni
0.76375,0.882172,0.681555,0.657938,0.794738,0.57155,0.972002,Besni
0.198499,0.484753,-0.050569,0.823008,0.195733,0.435288,0.405094,Besni
0.225061,0.135952,0.476853,0.00697,0.218962,0.132596,0.186556,Besni
-0.676762,-0.234659,-0.902645,0.813403,-0.586228,-1.909828,-0.301097,Besni
1.703443,1.335786,1.662591,0.396172,1.647929,0.413182,1.331102,Besni
1.192214,1.463663,0.678086,1.059704,1.151526,0.802875,1.211291,Besni
0.630065,0.840008,0.365893,0.829342,0.59888,-1.586035,0.733599,Besni
0.942894,0.077826,2.331279,-2.702947,0.910512,-0.023524,0.758427,Besni
-0.120433,0.65886,-0.42678,1.180524,0.061809,-3.899625,0.735758,Besni
0.496739,0.670641,0.319557,0.724532,0.476459,-1.245588,0.584592,Besni
-0.600304,0.16052,-1.347614,1.414035,-0.548773,-1.220142,0.04313,Besni
0.999353,1.96934,-0.098889,1.595387,1.020766,0.694881,1.412285,Besni
-1.096175,-0.925071,-1.488698,0.546083,-1.095287,2.452379,-1.202792,Besni
0.800517,1.566892,-0.071239,1.447789,0.791697,-1.566591,1.172039,Besni
-0.518565,-0.246647,-0.748754,0.669008,-0.499815,0.067424,-0.417708,Besni
0.236266,1.108882,-0.517042,1.452415,0.253939,-2.357576,0.795357,Besni
2.486529,2.664527,1.322287,1.326124,2.489936,-1.012839,2.285401,Besni
2.06327,1.940528,1.480303,0.93113,2.038199,-0.336073,1.897166,Besni
2.758283,2.792973,1.626407,1.263459,2.778707,0.547263,2.657422,Besni
-0.578203,-0.102831,-0.974855,0.991818,-0.527017,-0.621922,-0.330586,Besni
0.832029,0.352338,1.441484,-0.661538,0.792261,0.455954,0.573148,Besni
0.521943,0.466865,0.631041,0.289289,0.504765,0.157072,0.508603,Besni
1.796643,1.576624,1.476832,0.702209,1.734514,-1.088219,1.600634,Besni
-0.102664,0.085352,-0.182165,0.544933,-0.118719,-0.791981,0.015285,Besni
2.293719,1.629063,2.246001,0.273415,2.202832,-0.30464,1.778126,Besni
1.01125,0.856414,1.09291,0.34314,0.967957,-0.381752,0.942747,Besni
0.525866,0.212659,1.133911,-0.565865,0.52272,-0.234967,0.513837,Besni
1.054888,1.222661,0.690834,0.90596,1.003744,-1.77861,1.02649,Besni
2.610958,1.773795,2.985287,-0.091151,2.903997,-1.603242,2.572919,Besni
1.274389,1.492518,0.752326,1.038504,1.241913,-1.832596,1.329185,Besni
-0.323858,-0.561267,0.261951,-1.103806,-0.314626,-0.36571,-0.288104,Besni
0.719317,0.496047,1.012278,-0.006262,0.720148,0.806744,0.677646,Besni
0.112401,-0.48442,1.396599,-3.106249,0.116115,0.899444,0.090977,Besni
1.692726,0.910733,2.296476,-0.620136,1.664903,0.740173,1.52043,Besni
-0.059282,0.052433,-0.071926,0.412301,-0.053179,0.445795,0.060886,Besni
0.474535,0.287865,0.816754,-0.109121,0.488184,0.564369,0.513392,Besni
3.156723,4.766794,2.256329,1.618662,4.587544,-3.593834,5.595493,Besni
0.0342,0.656814,-0.565556,1.25623,0.057958,0.727132,0.353119,Besni
-0.108638,0.294493,-0.471783,0.957917,-0.106136,-1.688589,0.120945,Besni
2.139676,0.865628,3.158595,-1.670705,2.038076,0.045017,1.436664,Besni
-0.274322,-0.094594,-0.313043,0.453766,-0.262185,-0.570677,-0.125534,Besni
0.324056,0.229585,0.582592,0.035445,0.318865,-0.481023,0.376818,Besni
-0.389674,-0.055655,-0.625249,0.763966,-0.348573,-0.292797,-0.178254,Besni
-0.108946,0.229383,-0.387851,0.845359,-0.110183,0.219187,-0.022383,Besni
1.498992,1.353722,1.342695,0.615901,1.452807,-0.076428,1.349264,Besni
0.661602,1.106017,0.190853,1.107238,0.660102,-1.339958,0.833496,Besni
-0.326806,-0.053141,-0.51296,0.674469,-0.300081,-0.262712,-0.129716,Besni
0.733342,1.56621,-0.053118,1.440161,0.845046,-3.240212,1.150787,Besni
0.320877,0.429603,0.263674,0.544126,0.320558,-1.120176,0.450396,Besni
1.425099,0.330474,2.857075,-2.761149,1.352535,0.949207,0.935503,Besni
1.973685,1.977283,1.362958,1.007477,1.90864,1.089429,1.786498,Besni
-0.414468,-0.262989,-0.457461,0.378378,-0.366307,-1.066915,-0.233879,Besni
1.369564,1.247488,1.242938,0.593757,1.302792,-0.754767,1.249368,Besni
0.012458,0.719663,-0.661013,1.340445,0.027739,-2.699747,0.407217,Besni
0.378566,0.727929,0.094143,0.916759,0.385141,-2.361519,0.605961,Besni
2.41925,4.880953,0.347762,1.999396,3.197037,-5.978354,4.156069,Besni
3.088547,2.104263,2.82245,0.318864,2.983297,1.351091,2.152437,Besni
1.161395,1.814794,0.216565,1.42747,1.118658,-2.188433,1.383692,Besni
2.082063,2.486971,0.941749,1.399327,2.048893,0.325777,2.24818,Besni
-0.151354,0.171479,-0.34566,0.762206,-0.151734,-2.176996,0.095364,Besni
-0.182711,0.232648,-0.495801,0.925028,-0.146804,-1.723424,0.220399,Besni
0.355285,0.086628,0.821034,-0.435462,0.349354,0.257769,0.373107,Besni
-0.143508,0.173017,-0.386653,0.794558,-0.15713,-1.310514,0.059786,Besni
2.011965,1.476948,2.035415,0.274561,1.891274,0.36983,1.516101,Besni
2.585677,1.638148,2.716993,-0.041343,2.495405,0.891154,1.945058,Besni
2.930966,2.186174,2.505179,0.559548,2.895707,0.331242,2.418114,Besni
0.245394,0.327264,0.275639,0.427723,0.220335,-0.089604,0.286178,Besni
-0.60256,0.101826,-1.349482,1.382368,-0.588362,-0.248233,-0.307661,Besni
-0.027925,0.082254,-0.003043,0.386514,-0.031055,0.670745,0.026857,Besni
1.740877,1.934492,1.002703,1.150235,1.705276,-0.046041,1.683939,Besni
-0.089973,0.240566,-0.324054,0.808638,-0.06537,0.167253,0.133971,Besni
2.292232,2.315577,1.472807,1.125603,2.213085,0.741469,2.149555,Besni
0.592093,0.757164,0.41554,0.731746,0.597604,0.578441,0.729351,Besni
-0.792294,-0.604254,-1.009233,0.478446,-0.76992,0.353835,-0.677651,Besni
0.646757,1.099548,0.215969,1.09008,0.627848,-0.699783,0.926601,Besni
-0.467286,-0.278651,-0.598325,0.494102,-0.479235,0.371771,-0.34432,Besni
1.939328,1.411894,1.939182,0.279281,1.871137,0.09684,1.665858,Besni
0.679063,1.289876,0.145544,1.229625,0.72287,-0.935519,1.059256,Besni
-0.337216,-0.051271,-0.457779,0.630099,-0.29856,-1.999144,-0.032136,Besni
0.070634,0.367526,-0.151397,0.794671,0.105249,-0.491449,0.594809,Besni
0.424281,1.132467,-0.301778,1.365266,0.411631,-0.588038,0.82123,Besni
-0.144688,0.093641,-0.153596,0.529902,-0.10491,-1.295441,0.205474,Besni
1.128448,0.877333,1.3642,0.156559,1.172596,0.424261,1.179604,Besni
1.930097,2.285679,0.954898,1.320947,1.870425,1.202035,1.904088,Besni
-0.276706,-0.049214,-0.300438,0.496033,-0.241875,-0.845889,-0.12557,Besni
-0.158969,0.841607,-0.995193,1.554469,-0.098459,-3.891057,0.48757,Besni
-0.126945,-0.007023,-0.066263,0.334712,-0.144572,0.877698,-0.095216,Besni
1.48425,1.381049,1.339158,0.639187,1.482928,-0.953472,1.568712,Besni
0.221498,0.950317,-0.438899,1.344516,0.247365,-2.732401,0.681518,Besni
2.07209,2.583968,0.820429,1.473141,1.982299,1.818321,2.042254,Besni
2.698005,1.984044,2.439423,0.448919,2.611915,-1.279029,2.112636,Besni
1.361282,1.354253,1.070991,0.778414,1.350156,0.645078,1.353596,Besni
0.799543,0.451674,1.215476,-0.260416,0.76501,1.58897,0.695822,Besni
0.406693,0.219354,0.788861,-0.183116,0.41222,-0.97708,0.607444,Besni
-0.501848,-0.312693,-0.52666,0.380823,-0.480634,-0.654233,-0.243562,Besni
0.028816,-0.303399,0.91498,-1.44017,0.06463,-0.531987,0.268966,Besni
0.750546,0.561906,1.201452,-0.0909,0.787821,0.174377,0.925078,Besni
0.903845,1.613407,0.04925,1.416855,0.905459,-1.088944,1.300832,Besni
0.170526,0.568492,-0.184926,0.976254,0.154771,0.381153,0.330267,Besni
0.038636,-0.014227,0.327496,-0.063436,0.086681,-0.315303,0.250728,Besni
-0.482593,-0.260206,-0.611745,0.529248,-0.439254,0.54719,-0.219593,Besni
3.001373,1.428101,3.721006,-1.185428,2.90098,0.96321,2.046795,Besni
-0.105408,0.058645,-0.181318,0.514823,-0.097036,0.062684,0.043656,Besni
-0.31473,-0.106963,-0.41005,0.526622,-0.294783,-0.763785,-0.082599,Besni
0.852002,0.756586,1.025181,0.291152,0.845708,0.133851,0.921951,Besni
0.445819,0.083018,1.026301,-0.682664,0.395565,0.699367,0.285455,Besni
-0.266707,0.332049,-0.788339,1.188416,-0.257696,-1.462166,-0.014255,Besni
0.001356,-0.432227,0.928616,-1.868475,-0.005349,0.542215,-0.078763,Besni
1.322874,0.788882,1.876297,-0.400085,1.296268,-0.109916,1.116294,Besni
2.321153,1.681682,2.235475,0.326658,2.220517,1.682193,1.697801,Besni
1.442996,1.077183,1.55306,0.225634,1.419939,0.559456,1.243217,Besni
-0.072538,0.697588,-0.780972,1.390245,-0.060244,-1.307237,0.293882,Besni
0.775314,0.54152,1.070477,0.000654,0.777961,-0.4472,0.833539,Besni
0.383694,0.729763,0.133,0.893719,0.440893,-0.921613,0.775855,Besni
1.260339,1.106268,1.176696,0.518438,1.184026,0.423318,1.068965,Besni
0.651295,1.017288,0.19545,1.051558,0.627946,0.492873,0.812996,Besni
1.724339,1.549083,1.420706,0.714763,1.680061,1.151135,1.456681,Besni
0.741264,1.207556,0.487093,1.009089,0.886842,-1.812109,1.177719,Besni
0.085684,0.581392,-0.251883,1.027202,0.14626,-0.497778,0.466286,Besni
0.344055,0.565376,0.447661,0.537751,0.45149,0.263783,0.655744,Besni
-0.21312,-0.07207,-0.227487,0.402777,-0.207953,-1.162456,-0.157346,Besni
0.13922,0.189568,0.285562,0.258766,0.153103,0.306707,0.208133,Besni
2.037707,2.233307,1.150407,1.222505,1.977172,-2.259923,1.87831,Besni
2.711491,2.917179,1.344252,1.404645,2.616305,-1.750425,2.554717,Besni
1.496608,1.395944,1.290926,0.679426,1.421901,-1.246996,1.326547,Besni
0.519763,0.733772,0.325178,0.772745,0.534444,-0.012951,0.777557,Besni
1.12832,1.22904,0.818881,0.837001,1.094645,0.224421,1.063358,Besni
1.057222,0.946997,1.046825,0.464488,1.069675,-0.949158,1.071865,Besni
1.104142,1.570582,0.373959,1.259199,1.05356,-3.043373,1.26914,Besni
3.04896,2.434975,2.383617,0.779057,2.917095,1.516196,2.557617,Besni
3.017603,1.739108,3.194713,-0.283147,2.901692,1.305088,2.085489,Besni
1.50289,1.440449,1.198316,0.765565,1.42796,0.883293,1.337093,Besni
0.979687,0.795073,1.092817,0.279569,0.953485,0.686737,0.843789,Besni
0.340978,0.458792,0.29322,0.550383,0.351095,-0.551878,0.517877,Besni
-0.675864,-0.510502,-0.82635,0.416728,-0.658954,0.710041,-0.580509,Besni
1.866588,1.720922,1.525999,0.773444,1.869665,0.442832,1.876269,Besni
0.329338,0.021002,0.919597,-0.674316,0.311433,0.471519,0.33285,Besni
0.64109,0.961561,0.254331,0.982648,0.632214,0.816324,0.820024,Besni
0.465279,0.777203,0.264837,0.845803,0.495027,0.636865,0.771983,Besni
2.310436,1.299432,2.801353,-0.51683,2.211613,0.70507,1.759171,Besni
0.549967,0.450155,0.706968,0.205559,0.501306,0.759237,0.465066,Besni
1.045325,1.472574,0.435297,1.183318,1.098594,-0.477027,1.253002,Besni
0.932305,0.81885,0.993587,0.379535,0.877472,0.55156,0.813756,Besni
1.178907,1.295789,0.923156,0.822962,1.192562,-0.372527,1.230089,Besni
-0.187762,0.432059,-0.738704,1.221778,-0.147981,0.289249,0.194322,Besni
-0.62338,-0.898841,-0.123341,-1.460509,-0.644948,0.651764,-0.787574,Besni
0.563735,0.397324,0.801092,0.056303,0.529318,0.84671,0.454158,Besni
0.036713,-0.355481,0.817057,-1.42992,0.020307,-0.047038,-0.079889,Besni
1.652805,1.448162,1.535559,0.571501,1.62296,-1.972341,1.477897,Besni
0.049148,0.855143,-0.619902,1.386784,0.09973,-2.844211,0.472926,Besni
1.068888,0.576189,1.70114,-0.556422,1.112821,-0.972132,1.02927,Besni
-0.329165,0.296728,-0.90437,1.235961,-0.319532,0.241396,-0.032209,Besni
1.24034,1.038684,1.239909,0.414039,1.189987,0.568231,1.07802,Besni
0.36431,0.197901,0.753008,-0.179235,0.364243,-1.153574,0.36655,Besni
2.083833,1.844281,1.642034,0.79144,2.015633,-0.308951,1.693893,Besni
-0.24358,-0.344351,0.165682,-0.454788,-0.215655,-1.425563,-0.103011,Besni
-0.858495,-0.309545,-1.443603,1.168796,-0.798495,-1.392209,-0.525699,Besni
0.349593,0.809128,-0.066566,1.068536,0.400642,0.632221,0.830299,Besni
0.79439,1.131994,0.376919,1.02256,0.831432,-1.043509,1.072738,Besni
-0.058641,-0.175015,0.306649,-0.30706,-0.069589,0.064209,-0.13887,Besni
